CODIGO_PRODUTO;Complemento;DESCRICAO_PRODUTO;CODIGO_COMPONENTE;Complemento_Componente;DESCRICAO_COMPONENTE
101200160011;   ;BICICLETA ARO 20 LOVELY ;207100180021;0013  ;PINTURA QUADRO ARO 20 C/ ABRAC ROSA ES CURO 
101200160011;   ;BICICLETA ARO 20 LOVELY ;504010130002;   ;TINTA EM PO ROSA ESCURO 
101200160011;   ;BICICLETA ARO 20 LOVELY ;504010130007;   ;TINTA EM PO PRETA 
101200160012;   ;BICICLETA ARO 20 BOLT ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101200160012;   ;BICICLETA ARO 20 BOLT ;207100180001;0001  ;PINTURA GARFO DIANTEIRO ARO 20 PRETO 
101200160012;   ;BICICLETA ARO 20 BOLT ;207100180002;0001  ;PINTURA GUIDAO ARO 20 PRETO 
101200160012;   ;BICICLETA ARO 20 BOLT ;207100180021;0037  ;PINTURA QUADRO ARO 20 C/ ABRAC AZUL FLE X 
101200160012;   ;BICICLETA ARO 20 BOLT ;504010130007;   ;TINTA EM PO PRETA 
101200160012;   ;BICICLETA ARO 20 BOLT ;504010130027;   ;TINTA EM PO AZUL BRILHANTE FLEX 
101200160013;   ;BICICLETA ARO 20 BLADE GREEN ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101200160013;   ;BICICLETA ARO 20 BLADE GREEN ;207100180001;0045  ;PINTURA GARFO DIANTEIRO ARO 20 VERDE KA WASAKI 
101200160013;   ;BICICLETA ARO 20 BLADE GREEN ;207100180002;0040  ;PINTURA GUIDAO ARO 20 PRETO FOSCO 
101200160013;   ;BICICLETA ARO 20 BLADE GREEN ;207100180024;0040  ;PINTURA QUADRO ARO 20 MASC MTB ABRAC P RETO FOSCO 
101200160013;   ;BICICLETA ARO 20 BLADE GREEN ;504010130007;   ;TINTA EM PO PRETA 
101200160013;   ;BICICLETA ARO 20 BLADE GREEN ;504010130028;   ;TINTA EM PO VERDE 26R LI 
101200160013;   ;BICICLETA ARO 20 BLADE GREEN ;504010130061;   ;TINTA EM PO PRETO FOSCO 
101200160014;   ;BICICLETA ARO 20 HARMONY PINK ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101200160014;   ;BICICLETA ARO 20 HARMONY PINK ;207100180001;0010  ;PINTURA GARFO DIANTEIRO ARO 20 ROSA CHI CLETE 
101200160014;   ;BICICLETA ARO 20 HARMONY PINK ;207100180002;0040  ;PINTURA GUIDAO ARO 20 PRETO FOSCO 
101200160014;   ;BICICLETA ARO 20 HARMONY PINK ;207100180023;0040  ;PINTURA QUADRO ARO 20 FEM MTB ABRAC PR ETO 
101200160014;   ;BICICLETA ARO 20 HARMONY PINK ;504010130007;   ;TINTA EM PO PRETA 
101200160014;   ;BICICLETA ARO 20 HARMONY PINK ;504010130061;   ;TINTA EM PO PRETO FOSCO 
101200160014;   ;BICICLETA ARO 20 HARMONY PINK ;504010130067;   ;TINTA EM PO ROSA CHICLETE 
101200160015;   ;BICICLETA ARO 20 APOLLO PRETO/LARANJ  2 ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101200160015;   ;BICICLETA ARO 20 APOLLO PRETO/LARANJ  2 ;207100180001;0018  ;PINTURA GARFO DIANTEIRO ARO 20 LARANJA 
101200160015;   ;BICICLETA ARO 20 APOLLO PRETO/LARANJ  2 ;207100180002;0018  ;PINTURA GUIDAO ARO 20 LARANJA 
101200160015;   ;BICICLETA ARO 20 APOLLO PRETO/LARANJ  2 ;207100180021;0040  ;PINTURA QUADRO ARO 20 C/ ABRAC PRETO F OSCO 
101200160015;   ;BICICLETA ARO 20 APOLLO PRETO/LARANJ  2 ;504010130007;   ;TINTA EM PO PRETA 
101200160015;   ;BICICLETA ARO 20 APOLLO PRETO/LARANJ  2 ;504010130019;   ;TINTA EM PO LARANJA FOSCO 
101200160015;   ;BICICLETA ARO 20 APOLLO PRETO/LARANJ  2 ;504010130061;   ;TINTA EM PO PRETO FOSCO 
101200160016;   ;BICICLETA ARO 20 BELLA 03 ROSA/ROSA ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101200160016;   ;BICICLETA ARO 20 BELLA 03 ROSA/ROSA ;207100180001;0007  ;PINTURA GARFO DIANTEIRO ARO 20 ROSA CLA RO 
101200160016;   ;BICICLETA ARO 20 BELLA 03 ROSA/ROSA ;207100180002;0002  ;PINTURA GUIDAO ARO 20 BRANCO 
101200160016;   ;BICICLETA ARO 20 BELLA 03 ROSA/ROSA ;207100180021;0007  ;PINTURA QUADRO ARO 20 C/ ABRAC ROSA CL ARO 
101200160016;   ;BICICLETA ARO 20 BELLA 03 ROSA/ROSA ;504010130001;   ;TINTA EM PO BRANCA 
101200160016;   ;BICICLETA ARO 20 BELLA 03 ROSA/ROSA ;504010130007;   ;TINTA EM PO PRETA 
101200160016;   ;BICICLETA ARO 20 BELLA 03 ROSA/ROSA ;504010130015;   ;TINTA EM PO ROSA CLARO 
101210160000;   ;BICICLETA ARO 20 BTWIN RACING BOY ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101210160000;   ;BICICLETA ARO 20 BTWIN RACING BOY ;207100180017;0046  ;PINTURA GARFO DIANTEIRO ARO 20 DEC AZUL FLEX 
101210160000;   ;BICICLETA ARO 20 BTWIN RACING BOY ;207100180018;0040  ;PINTURA GUIDAO ARO 20 DEC PRETO FOSCO 
101210160000;   ;BICICLETA ARO 20 BTWIN RACING BOY ;207100180019;0040  ;PINTURA QUADRO ARO 20 DEC PRETO FOSCO 
101210160000;   ;BICICLETA ARO 20 BTWIN RACING BOY ;504010130007;   ;TINTA EM PO PRETA 
101210160000;   ;BICICLETA ARO 20 BTWIN RACING BOY ;504010130093;   ;TINTA HIBRID TGIC FREE PRETO FOSCO 
101210160000;   ;BICICLETA ARO 20 BTWIN RACING BOY ;504010130098;   ;TINTA HIBRID TGIC FREE AZUL FLEX 
101210160003;   ;BICICLETA ARO 20 BTWIN MISTGIRL BR/AZU L ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101210160003;   ;BICICLETA ARO 20 BTWIN MISTGIRL BR/AZU L ;207100180017;0015  ;PINTURA GARFO DIANTEIRO ARO 20 DEC AZUL BEBE 
101210160003;   ;BICICLETA ARO 20 BTWIN MISTGIRL BR/AZU L ;207100180018;0002  ;PINTURA GUIDAO ARO 20 DEC BRANCA 
101210160003;   ;BICICLETA ARO 20 BTWIN MISTGIRL BR/AZU L ;207100180019;0002  ;PINTURA QUADRO ARO 20 DEC BRANCA 
101210160003;   ;BICICLETA ARO 20 BTWIN MISTGIRL BR/AZU L ;504010130007;   ;TINTA EM PO PRETA 
101210160003;   ;BICICLETA ARO 20 BTWIN MISTGIRL BR/AZU L ;504010130086;   ;TINTA HIBRID TGIC FREE BRANCA 
101210160003;   ;BICICLETA ARO 20 BTWIN MISTGIRL BR/AZU L ;504010130087;   ;TINTA HIBRID TGIC FREE AZUL BEBE 
101210160007;   ;BICICLETA ARO 20 BTWIN ORIGINAL 500 ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101210160007;   ;BICICLETA ARO 20 BTWIN ORIGINAL 500 ;207100180004;0043  ;PINTURA GARFO DIANT ARO 20 P/ PARALAMA  VERDE AQUA 
101210160007;   ;BICICLETA ARO 20 BTWIN ORIGINAL 500 ;207100180005;0043  ;PINTURA QUADRO ARO 20 FEM P/PARALAMA V ERDE AQUA 
101210160007;   ;BICICLETA ARO 20 BTWIN ORIGINAL 500 ;207100180006;0043  ;PINTURA PARALAMAS DIAN/TRAS ARO 20 VER DE AQUA 
101210160007;   ;BICICLETA ARO 20 BTWIN ORIGINAL 500 ;207100180018;0043  ;PINTURA GUIDAO ARO 20 DEC VERDE AQUA 
101210160007;   ;BICICLETA ARO 20 BTWIN ORIGINAL 500 ;504010130007;   ;TINTA EM PO PRETA 
101210160007;   ;BICICLETA ARO 20 BTWIN ORIGINAL 500 ;504010130039;   ;TINTA POLIEST VERDE AQUA METALICO ARO 2 6 
101210160007;   ;BICICLETA ARO 20 BTWIN ORIGINAL 500 ;504010130089;   ;TINTA HIBRID TGIC FREE VERDE AQUA PEROL 
101210160008;   ;BICICLETA ARO 20 BTWIN ORIGINAL 120 RO SA ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101210160008;   ;BICICLETA ARO 20 BTWIN ORIGINAL 120 RO SA ;207100180017;0028  ;PINTURA GARFO DIANTEIRO ARO 20 DEC ROS A PEROL 
101210160008;   ;BICICLETA ARO 20 BTWIN ORIGINAL 120 RO SA ;207100180018;0028  ;PINTURA GUIDAO ARO 20 DEC ROSA PEROL 
101210160008;   ;BICICLETA ARO 20 BTWIN ORIGINAL 120 RO SA ;207100180019;0028  ;PINTURA QUADRO ARO 20 DEC ROSA PEROL 
101210160008;   ;BICICLETA ARO 20 BTWIN ORIGINAL 120 RO SA ;504010130007;   ;TINTA EM PO PRETA 
101210160008;   ;BICICLETA ARO 20 BTWIN ORIGINAL 120 RO SA ;504010130097;   ;TINTA HIBRID TGIC FREE ROSA PEROLIZADO 
101210160009;   ;BICICLETA ARO 20 BTWIN ST 120 MASC 2022 ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101210160009;   ;BICICLETA ARO 20 BTWIN ST 120 MASC 2022 ;207100180007;0001  ;PINTURA GUIDAO ARO 20 MTB PRETO 
101210160009;   ;BICICLETA ARO 20 BTWIN ST 120 MASC 2022 ;207100180009;0001  ;PINTURA QUADRO ARO 20 MASC MTB PRETO 
101210160009;   ;BICICLETA ARO 20 BTWIN ST 120 MASC 2022 ;207100180017;0001  ;PINTURA GARFO DIANTEIRO ARO 20 DEC PRET O GRAFITE 
101210160009;   ;BICICLETA ARO 20 BTWIN ST 120 MASC 2022 ;504010130007;   ;TINTA EM PO PRETA 
101210160009;   ;BICICLETA ARO 20 BTWIN ST 120 MASC 2022 ;504010130092;   ;TINTA HIBRID TGIC FREE PRETO GRAFITE 
101210160010;   ;BICICLETA ARO 20 BTWIN ST 500 MASC 2022 ;207100180009;0041  ;PINTURA QUADRO ARO 20 MASC MTB GRAFITE PEROL 
101210160010;   ;BICICLETA ARO 20 BTWIN ST 500 MASC 2022 ;207100180011;0001  ;PINTURA GUIDAO ARO 20 MTB EXPANDIDO PR ETO 
101210160010;   ;BICICLETA ARO 20 BTWIN ST 500 MASC 2022 ;207100180012;0001  ;PINTURA DO ARO 20 PRETO 
101210160010;   ;BICICLETA ARO 20 BTWIN ST 500 MASC 2022 ;504010130007;   ;TINTA EM PO PRETA 
101210160010;   ;BICICLETA ARO 20 BTWIN ST 500 MASC 2022 ;504010130092;   ;TINTA HIBRID TGIC FREE PRETO GRAFITE 
101210160010;   ;BICICLETA ARO 20 BTWIN ST 500 MASC 2022 ;504010130095;   ;TINTA HIBRID TGIC FREE CINZA GRAFITE 
101250160003;   ;BICICLETA ARO 16 SPIDER MAN ;207010180001;0004  ;PINTURA GARFO DIANTEIRO ARO 16 VERMELH O 
101250160003;   ;BICICLETA ARO 16 SPIDER MAN ;207010180002;0004  ;PINTURA GUIDAO ARO 16 VERMELHO 
101250160003;   ;BICICLETA ARO 16 SPIDER MAN ;207010180003;0004  ;PINTURA QUADRO ARO 16 VERMELHO  
101250160003;   ;BICICLETA ARO 16 SPIDER MAN ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101250160003;   ;BICICLETA ARO 16 SPIDER MAN ;207010180007;0001  ;PINTURA ABRACADEIRA SELIM 16/BALANCE 
101250160003;   ;BICICLETA ARO 16 SPIDER MAN ;504010130007;   ;TINTA EM PO PRETA 
101250160003;   ;BICICLETA ARO 16 SPIDER MAN ;504010130010;   ;TINTA EM PO VERMELHO 
101250160006;   ;BICICLETA ARO 16 STITCH ;207010180001;0006  ;PINTURA GARFO DIANTEIRO ARO 16 LILAS BAN DEIRANTES 
101250160006;   ;BICICLETA ARO 16 STITCH ;207010180002;0006  ;PINTURA GUIDAO ARO 16 LILAS BANDEIRANTE S 
101250160006;   ;BICICLETA ARO 16 STITCH ;207010180003;0006  ;PINTURA QUADRO ARO 16 LILAS BANDEIRANT ES 
101250160006;   ;BICICLETA ARO 16 STITCH ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101250160006;   ;BICICLETA ARO 16 STITCH ;207010180007;0001  ;PINTURA ABRACADEIRA SELIM 16/BALANCE 
101250160006;   ;BICICLETA ARO 16 STITCH ;504010130007;   ;TINTA EM PO PRETA 
101250160006;   ;BICICLETA ARO 16 STITCH ;504010130025;   ;TINTA EM PO LILAS - BANDEIRANTES 
101250160007;   ;BICICLETA ARO 16 SPIDER MAN 02 ;207010180001;0004  ;PINTURA GARFO DIANTEIRO ARO 16 VERMELH O 
101250160007;   ;BICICLETA ARO 16 SPIDER MAN 02 ;207010180002;0004  ;PINTURA GUIDAO ARO 16 VERMELHO 
101250160007;   ;BICICLETA ARO 16 SPIDER MAN 02 ;207010180003;0004  ;PINTURA QUADRO ARO 16 VERMELHO  
101250160007;   ;BICICLETA ARO 16 SPIDER MAN 02 ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101250160007;   ;BICICLETA ARO 16 SPIDER MAN 02 ;207010180007;0001  ;PINTURA ABRACADEIRA SELIM 16/BALANCE 
101250160007;   ;BICICLETA ARO 16 SPIDER MAN 02 ;207010180013;0001  ;PINTURA CANOTE DO SELIM PRETO 
101250160007;   ;BICICLETA ARO 16 SPIDER MAN 02 ;504010130007;   ;TINTA EM PO PRETA 
101250160007;   ;BICICLETA ARO 16 SPIDER MAN 02 ;504010130010;   ;TINTA EM PO VERMELHO 
101250160007;   ;BICICLETA ARO 16 SPIDER MAN 02 ;504010130074;   ;TINTA EM PO PRETO W-ECO  
101250160008;   ;BICICLETA ARO 16 STITCH 02 ;207010180001;0006  ;PINTURA GARFO DIANTEIRO ARO 16 LILAS BAN DEIRANTES 
101250160008;   ;BICICLETA ARO 16 STITCH 02 ;207010180002;0006  ;PINTURA GUIDAO ARO 16 LILAS BANDEIRANTE S 
101250160008;   ;BICICLETA ARO 16 STITCH 02 ;207010180003;0006  ;PINTURA QUADRO ARO 16 LILAS BANDEIRANT ES 
101250160008;   ;BICICLETA ARO 16 STITCH 02 ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101250160008;   ;BICICLETA ARO 16 STITCH 02 ;207010180007;0001  ;PINTURA ABRACADEIRA SELIM 16/BALANCE 
101250160008;   ;BICICLETA ARO 16 STITCH 02 ;207010180013;0001  ;PINTURA CANOTE DO SELIM PRETO 
101250160008;   ;BICICLETA ARO 16 STITCH 02 ;504010130007;   ;TINTA EM PO PRETA 
101250160008;   ;BICICLETA ARO 16 STITCH 02 ;504010130025;   ;TINTA EM PO LILAS - BANDEIRANTES 
101250160008;   ;BICICLETA ARO 16 STITCH 02 ;504010130074;   ;TINTA EM PO PRETO W-ECO  
101250160009;   ;BICICLETA ARO 16 PRINCESAS 02 ;207010180001;0007  ;PINTURA GARFO DIANTEIRO ARO 16 ROSA CLA RO BEBE 
101250160009;   ;BICICLETA ARO 16 PRINCESAS 02 ;207010180002;0007  ;PINTURA GUIDAO ARO 16 ROSA CLARO BEBE 
101250160009;   ;BICICLETA ARO 16 PRINCESAS 02 ;207010180003;0007  ;PINTURA QUADRO ARO 16 ROSA CLARO BEBE 
101250160009;   ;BICICLETA ARO 16 PRINCESAS 02 ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101250160009;   ;BICICLETA ARO 16 PRINCESAS 02 ;207010180007;0001  ;PINTURA ABRACADEIRA SELIM 16/BALANCE 
101250160009;   ;BICICLETA ARO 16 PRINCESAS 02 ;207010180013;0001  ;PINTURA CANOTE DO SELIM PRETO 
101250160009;   ;BICICLETA ARO 16 PRINCESAS 02 ;504010130007;   ;TINTA EM PO PRETA 
101250160009;   ;BICICLETA ARO 16 PRINCESAS 02 ;504010130015;   ;TINTA EM PO ROSA CLARO 
101250160009;   ;BICICLETA ARO 16 PRINCESAS 02 ;504010130074;   ;TINTA EM PO PRETO W-ECO  
101250160010;   ;BICICLETA ARO 16 HOMEM DE FERRO 02 ;207010180001;0004  ;PINTURA GARFO DIANTEIRO ARO 16 VERMELH O 
101250160010;   ;BICICLETA ARO 16 HOMEM DE FERRO 02 ;207010180002;0004  ;PINTURA GUIDAO ARO 16 VERMELHO 
101250160010;   ;BICICLETA ARO 16 HOMEM DE FERRO 02 ;207010180003;0004  ;PINTURA QUADRO ARO 16 VERMELHO  
101250160010;   ;BICICLETA ARO 16 HOMEM DE FERRO 02 ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101250160010;   ;BICICLETA ARO 16 HOMEM DE FERRO 02 ;207010180007;0001  ;PINTURA ABRACADEIRA SELIM 16/BALANCE 
101250160010;   ;BICICLETA ARO 16 HOMEM DE FERRO 02 ;207010180013;0001  ;PINTURA CANOTE DO SELIM PRETO 
101250160010;   ;BICICLETA ARO 16 HOMEM DE FERRO 02 ;504010130007;   ;TINTA EM PO PRETA 
101250160010;   ;BICICLETA ARO 16 HOMEM DE FERRO 02 ;504010130010;   ;TINTA EM PO VERMELHO 
101250160010;   ;BICICLETA ARO 16 HOMEM DE FERRO 02 ;504010130074;   ;TINTA EM PO PRETO W-ECO  
101250160011;   ;BICICLETA ARO 16 FROZEN 02 ;207010180001;0015  ;PINTURA GARFO DIANTEIRO ARO 16 AZUL CLA RO 
101250160011;   ;BICICLETA ARO 16 FROZEN 02 ;207010180002;0015  ;PINTURA GUIDAO ARO 16 AZUL CLARO 
101250160011;   ;BICICLETA ARO 16 FROZEN 02 ;207010180003;0015  ;PINTURA QUADRO ARO 16 AZUL CLARO 
101250160011;   ;BICICLETA ARO 16 FROZEN 02 ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101250160011;   ;BICICLETA ARO 16 FROZEN 02 ;207010180007;0001  ;PINTURA ABRACADEIRA SELIM 16/BALANCE 
101250160011;   ;BICICLETA ARO 16 FROZEN 02 ;207010180013;0001  ;PINTURA CANOTE DO SELIM PRETO 
101250160011;   ;BICICLETA ARO 16 FROZEN 02 ;504010130007;   ;TINTA EM PO PRETA 
101250160011;   ;BICICLETA ARO 16 FROZEN 02 ;504010130042;   ;TINTA EM PO AZUL CLARINHO 283  
101250160011;   ;BICICLETA ARO 16 FROZEN 02 ;504010130074;   ;TINTA EM PO PRETO W-ECO  
101250160012;   ;BICICLETA ARO 16 CAPITAO AMERICA 02 ;207010180001;0005  ;PINTURA GARFO DIANTEIRO ARO 16 AZUL ESC URO 
101250160012;   ;BICICLETA ARO 16 CAPITAO AMERICA 02 ;207010180002;0005  ;PINTURA GUIDAO ARO 16 AZUL ESCURO 
101250160012;   ;BICICLETA ARO 16 CAPITAO AMERICA 02 ;207010180003;0005  ;PINTURA QUADRO ARO 16 AZUL ESCURO 
101250160012;   ;BICICLETA ARO 16 CAPITAO AMERICA 02 ;207010180005;0001  ;PINTURA TAMPA DA MESA PRETO 
101250160012;   ;BICICLETA ARO 16 CAPITAO AMERICA 02 ;207010180007;0001  ;PINTURA ABRACADEIRA SELIM 16/BALANCE 
101250160012;   ;BICICLETA ARO 16 CAPITAO AMERICA 02 ;207010180013;0001  ;PINTURA CANOTE DO SELIM PRETO 
101250160012;   ;BICICLETA ARO 16 CAPITAO AMERICA 02 ;504010130006;   ;TINTA EM PO AZUL ESCURO 
101250160012;   ;BICICLETA ARO 16 CAPITAO AMERICA 02 ;504010130007;   ;TINTA EM PO PRETA 
101250160012;   ;BICICLETA ARO 16 CAPITAO AMERICA 02 ;504010130074;   ;TINTA EM PO PRETO W-ECO  
101260160000;   ;BICICLETA ARO 12 SPIDER MAN ;206010180001;0001  ;PINTURA GARFO DIANTEIRO ARO 12 PRETO 
101260160000;   ;BICICLETA ARO 12 SPIDER MAN ;206010180002;0001  ;PINTURA GUIDAO ARO 12 PRETO 
101260160000;   ;BICICLETA ARO 12 SPIDER MAN ;206010180009;0004  ;PINTURA QUADRO ARO 12 MOD02 VERMELHO 
101260160000;   ;BICICLETA ARO 12 SPIDER MAN ;304510180003;0002  ;PINTURA PEDIVELA BRANCO 
101260160000;   ;BICICLETA ARO 12 SPIDER MAN ;504010130001;   ;TINTA EM PO BRANCA 
101260160000;   ;BICICLETA ARO 12 SPIDER MAN ;504010130007;   ;TINTA EM PO PRETA 
101260160000;   ;BICICLETA ARO 12 SPIDER MAN ;504010130010;   ;TINTA EM PO VERMELHO 
101260160001;   ;BICICLETA ARO 12 PRINCESAS ;206010180001;0007  ;PINTURA GARFO DIANTEIRO ARO 12 ROSA CLA R 
101260160001;   ;BICICLETA ARO 12 PRINCESAS ;206010180002;0007  ;PINTURA GUIDAO ARO 12 ROSA CLARO 
101260160001;   ;BICICLETA ARO 12 PRINCESAS ;206010180009;0007  ;PINTURA QUADRO ARO 12 MOD02 ROSA CLAR O 
101260160001;   ;BICICLETA ARO 12 PRINCESAS ;304510180003;0002  ;PINTURA PEDIVELA BRANCO 
101260160001;   ;BICICLETA ARO 12 PRINCESAS ;504010130001;   ;TINTA EM PO BRANCA 
101260160001;   ;BICICLETA ARO 12 PRINCESAS ;504010130015;   ;TINTA EM PO ROSA CLARO 
101260160002;   ;BICICLETA ARO 12 MICKEY ;206010180001;0004  ;PINTURA GARFO DIANTEIRO ARO 12 VERMELH O  
101260160002;   ;BICICLETA ARO 12 MICKEY ;206010180002;0004  ;PINTURA GUIDAO ARO 12 VERMELHO BIKE 
101260160002;   ;BICICLETA ARO 12 MICKEY ;206010180009;0004  ;PINTURA QUADRO ARO 12 MOD02 VERMELHO 
101260160002;   ;BICICLETA ARO 12 MICKEY ;304510180003;0002  ;PINTURA PEDIVELA BRANCO 
101260160002;   ;BICICLETA ARO 12 MICKEY ;504010130001;   ;TINTA EM PO BRANCA 
101260160002;   ;BICICLETA ARO 12 MICKEY ;504010130010;   ;TINTA EM PO VERMELHO 
101260160004;   ;BICICLETA ARO 12 STITCH ;206010180001;0006  ;PINTURA GARFO DIANTEIRO ARO 12 LILAS 
101260160004;   ;BICICLETA ARO 12 STITCH ;206010180002;0006  ;PINTURA GUIDAO ARO 12 LILAS 
101260160004;   ;BICICLETA ARO 12 STITCH ;206010180009;0006  ;PINTURA QUADRO ARO 12 MOD02 LILAS 
101260160004;   ;BICICLETA ARO 12 STITCH ;304510180003;0002  ;PINTURA PEDIVELA BRANCO 
101260160004;   ;BICICLETA ARO 12 STITCH ;504010130001;   ;TINTA EM PO BRANCA 
101260160004;   ;BICICLETA ARO 12 STITCH ;504010130025;   ;TINTA EM PO LILAS - BANDEIRANTES 
101260160005;   ;BICICLETA ARO 12 MINNIE ;206010180001;0006  ;PINTURA GARFO DIANTEIRO ARO 12 LILAS 
101260160005;   ;BICICLETA ARO 12 MINNIE ;206010180002;0006  ;PINTURA GUIDAO ARO 12 LILAS 
101260160005;   ;BICICLETA ARO 12 MINNIE ;206010180009;0006  ;PINTURA QUADRO ARO 12 MOD02 LILAS 
101260160005;   ;BICICLETA ARO 12 MINNIE ;304510180003;0002  ;PINTURA PEDIVELA BRANCO 
101260160005;   ;BICICLETA ARO 12 MINNIE ;504010130001;   ;TINTA EM PO BRANCA 
101260160005;   ;BICICLETA ARO 12 MINNIE ;504010130025;   ;TINTA EM PO LILAS - BANDEIRANTES 
101320160000;   ;BICICLETA ARO 26 DEL MARE MARROM ;207150180000;0055  ;PINTURA GARFO DIANTEIRO ARO 26 MARROM 
101320160000;   ;BICICLETA ARO 26 DEL MARE MARROM ;207150180001;0055  ;PINTURA GUIDAO ARO 26 MARROM 
101320160000;   ;BICICLETA ARO 26 DEL MARE MARROM ;207150180007;0001  ;PINTURA SUPORTE COBRE CORRENTE ARO 26 
101320160000;   ;BICICLETA ARO 26 DEL MARE MARROM ;207150180008;0001  ;PINTURA CESTINHA C/ CHAPA ARO 26 PRETO 
101320160000;   ;BICICLETA ARO 26 DEL MARE MARROM ;207150180009;0001  ;PINTURA BAGAGEIRO TRAS C/ CHAPA ARO 26  PRETO 
101320160000;   ;BICICLETA ARO 26 DEL MARE MARROM ;207150180012;0055  ;PINTURA QUADRO ARO 26 DEL MARE MARROM 
101320160000;   ;BICICLETA ARO 26 DEL MARE MARROM ;504010130061;   ;TINTA EM PO PRETO FOSCO 
101320160000;   ;BICICLETA ARO 26 DEL MARE MARROM ;504010130073;   ;VERNIZ BRILHANTE POLIESTER 
101320160000;   ;BICICLETA ARO 26 DEL MARE MARROM ;504010130082;   ;TINTA EM PO MARROM CAFE 
101340160000;   ;BICICLETA ARO 12 FIAT PRETO/CINZA ;206010180001;0001  ;PINTURA GARFO DIANTEIRO ARO 12 PRETO 
101340160000;   ;BICICLETA ARO 12 FIAT PRETO/CINZA ;206010180002;0001  ;PINTURA GUIDAO ARO 12 PRETO 
101340160000;   ;BICICLETA ARO 12 FIAT PRETO/CINZA ;206010180009;0001  ;PINTURA QUADRO ARO 12 MOD02 PRETO 
101340160000;   ;BICICLETA ARO 12 FIAT PRETO/CINZA ;304510180003;0002  ;PINTURA PEDIVELA BRANCO 
101340160000;   ;BICICLETA ARO 12 FIAT PRETO/CINZA ;504010130001;   ;TINTA EM PO BRANCA 
101340160000;   ;BICICLETA ARO 12 FIAT PRETO/CINZA ;504010130007;   ;TINTA EM PO PRETA 
101340160001;   ;BICICLETA ARO 12 FIAT PRETO/ROSA ESCU RO ;206010180001;0001  ;PINTURA GARFO DIANTEIRO ARO 12 PRETO 
101340160001;   ;BICICLETA ARO 12 FIAT PRETO/ROSA ESCU RO ;206010180002;0001  ;PINTURA GUIDAO ARO 12 PRETO 
101340160001;   ;BICICLETA ARO 12 FIAT PRETO/ROSA ESCU RO ;206010180009;0001  ;PINTURA QUADRO ARO 12 MOD02 PRETO 
101340160001;   ;BICICLETA ARO 12 FIAT PRETO/ROSA ESCU RO ;304510180003;0002  ;PINTURA PEDIVELA BRANCO 
101340160001;   ;BICICLETA ARO 12 FIAT PRETO/ROSA ESCU RO ;504010130001;   ;TINTA EM PO BRANCA 
101340160001;   ;BICICLETA ARO 12 FIAT PRETO/ROSA ESCU RO ;504010130007;   ;TINTA EM PO PRETA 
101340160002;   ;BICICLETA ARO 12 MINNIE LILAS ;206010180001;0006  ;PINTURA GARFO DIANTEIRO ARO 12 LILAS 
101340160002;   ;BICICLETA ARO 12 MINNIE LILAS ;206010180002;0006  ;PINTURA GUIDAO ARO 12 LILAS 
101340160002;   ;BICICLETA ARO 12 MINNIE LILAS ;206010180009;0006  ;PINTURA QUADRO ARO 12 MOD02 LILAS 
101340160002;   ;BICICLETA ARO 12 MINNIE LILAS ;304510180003;0002  ;PINTURA PEDIVELA BRANCO 
101340160002;   ;BICICLETA ARO 12 MINNIE LILAS ;504010130001;   ;TINTA EM PO BRANCA 
101340160002;   ;BICICLETA ARO 12 MINNIE LILAS ;504010130025;   ;TINTA EM PO LILAS - BANDEIRANTES 
101350160000;   ;BICICLETA ARO 12 BARBIE ;206010180001;0015  ;PINTURA GARFO DIANTEIRO ARO 12 AZUL CLA RINHO 
101350160000;   ;BICICLETA ARO 12 BARBIE ;206010180002;0015  ;PINTURA GUIDAO ARO 12 AZUL CLARO 
101350160000;   ;BICICLETA ARO 12 BARBIE ;206010180009;0015  ;PINTURA QUADRO ARO 12 MOD02 AZUL CLARO 
101350160000;   ;BICICLETA ARO 12 BARBIE ;304510180003;0002  ;PINTURA PEDIVELA BRANCO 
101350160000;   ;BICICLETA ARO 12 BARBIE ;504010130001;   ;TINTA EM PO BRANCA 
101350160000;   ;BICICLETA ARO 12 BARBIE ;504010130042;   ;TINTA EM PO AZUL CLARINHO 283  
101350160001;   ;BICICLETA ARO 12 HOT WHEELS ;206010180001;0001  ;PINTURA GARFO DIANTEIRO ARO 12 PRETO 
